86a93b98628bf2a163df11af9fe8e319f7d47a04;[('clásica', 1), ('mastercard', 1), ('tarjeta de crédito', 1)]
4273a9dc48f3b0d78304877b763a00cf3bd752d6;[('cheque', 3), ('sucursal física', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
1c7044d37c72269d240725725fd99858c611b77a;[]
08dc9824442ef45b2f36e533de2855f80db30dfd;[]
933d297362e64bc54c5849027487624b0dbe7571;[('seguros', 1), ('tarjeta de crédito', 1)]
8fbeb38b9cea7eacd67611f55d4c69b5f5f5915b;[('cuenta', 12), ('nómina', 4), ('cuentas', 1), ('sucursal virtual personas', 1), ('seguros', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('sucursal virtual', 1), ('cuenta nómina', 1), ('cuenta de ahorro', 1)]
27e9560f60c2e1c882ab04f7b1c7c2243ab16978;[('cuenta', 5), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
2653172d4ca4a3d75b8b0e4b3bff838e25294328;[]
5d39137bdbebed8eff356da139a5ef550dfd5300;[]
457b78304837d50909431fad789e0d7e0f5334cf;[('seguros', 1), ('cuenta', 1)]
2269e04efbb2f5ce607b2675233710a151427308;[]
e704462a69a8088aa5cc3b777dadee231b066f40;[('cuenta', 4), ('cuentas', 1), ('seguros', 1), ('cuentas de ahorros', 1), ('cuentas de ahorro', 1), ('ahorros', 1), ('sucursal virtual', 1), ('crédito hipotecario', 1)]
3d000695a898b206e806807908e77dd627a6c327;[('sucursal virtual personas', 2), ('pac', 2), ('transacciones', 2), ('acciones', 2), ('sucursal virtual', 2)]
4bbb14fc6796a78bf2b685377c2d88012209e51d;[('tarjetas', 1), ('tarjeta de crédito', 1)]
05467c09645c2a90aa99b18632054859caa1198c;[]
306897d1e64593d54e76537deb6a44dd5023242b;
